UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,temp,RAV,Score
P20649,0.5085353,0.228661749,0,0.091675448,0.24,-0.358,0.701085,0.34777,0.301331539,1
P25818,0.593625498,0.071713147,0,0,0.38,-0.163,0.556664,0.235205,0.326840759,1
P25819,0.436246612,0.243902439,0,0,1.55,-0.179,0.575874,0.318783333,0.321724524,1
P26569,0.432682133,0.322344322,0.919413919,0.622710623,0.19,-0.554,-0.0197659,0.043247167,0.770625128,1
P27521,0.482647189,0.183266932,0,0,0.09,-0.268,0.655738,0.251678333,0.553465971,1
P29511,0.477777778,0.228888889,0.077777778,0.075555556,0.35,-0.308,0.70873,0.08642,0.264990486,1
P29513,0.460306855,0.222717149,0.084632517,0.069042316,0.63,-0.145,0.614132,0.067801667,0.260895357,1
P29514,0.457757981,0.227171492,0.086859688,0.073496659,0.67,-0.174,0.50078,0.058986667,0.25772629,1
P29515,0.454120267,0.222717149,0.086859688,0.071269488,0.55,-0.161,0.517197,0.080585,0.257272168,1
P29516,0.45810443,0.222717149,0.086859688,0.073496659,0.95,-0.178,0.473042,0.105413333,0.266713666,1
P29517,0.463163163,0.218468468,0.074324324,0.058558559,0.8,-0.18,0.562381,0.057015,0.259140839,1
P31167,0.486643336,0.199475066,0,0.060367454,1.64,0.028,1.47437,0.139622333,0.43674885,1
P31414,0.568369408,0.141558442,0,0.067532468,0.47,-0.301,0.742986,0.38355,0.227452872,1
P38421,0.518686869,0.227272727,0,0,-0.6,-0.464,0.36941,0.178786667,0.377716059,1
P38557,0.466197843,0.221518987,0,0,0.28,-0.131,0.595281,0.145638333,0.295597913,1
P38666,0.393728698,0.380368098,0.650306748,0.220858896,1.05,-0.43,0.70891,0.2905,0.613144406,1
P40602,0.453932584,0.170411985,0.082397004,0.320224719,4.86,-0.053,0.0525349,0.106778333,0.478502549,1
P40941,0.487705628,0.197402597,0,0.098701299,1.07,-0.018,1.36344,0.118227,0.396631765,1
P41127,0.397303128,0.330097087,0.145631068,0.072815534,-0.63,-0.3,0.504063,0.44135,0.54801554,1
P42036,0.445925926,0.286666667,0.026666667,0.146666667,-0.51,-0.331,0.616778,0.666183333,0.445175895,1
P42697,0.469289617,0.272131148,0,0.019672131,0.44,-0.331,0.551077,0.284375,0.324448589,1
P42731,0.443578873,0.209856916,0,0.116057234,4.28,0.374,1.32378,0.052880833,0.523650118,1
P42733,0.456603774,0.251572327,0,0.094339623,0.18,-0.407,0.919344,0.526433333,0.423373725,1
P42774,0.377777778,0.231746032,0.901587302,0.101587302,5.25,0.173,1.21212,0.192897,0.778928816,1
P42775,0.39404321,0.202777778,0.502777778,0.188888889,3.15,0.183,1.10681,0.139772833,0.798350962,1
P42791,0.452525253,0.310160428,0.181818182,0,0.33,-0.397,0.619555,0.50595,0.441361776,1
P42794,0.447374847,0.291208791,0,0.06043956,0.47,-0.449,0.700105,0.349366667,0.405695454,1
P42798,0.481965812,0.269230769,0,0,,-0.517,0.703993,0.524666667,0.352588577,1
P43286,0.55625242,0.128919861,0,0.045296167,0.15,-0.282,0.523307,0.221865,0.32677024,1
P43333,0.473449353,0.277108434,0,0.248995984,-1.1,-0.355,-0.255487,0.1983,0.399299331,1
P46286,0.44788975,0.236434109,0,0,1.35,-0.187,1.55295,0.4699,0.388063965,1
P46689,0.48276644,0.204081633,0.12244898,0.173469388,,-0.443,-1.1467,0.226741667,0.514949516,1
P46690,0.457861635,0.188679245,0.066037736,0,,-0.422,-0.840296,0.378433333,0.471952413,1
P48000,0.4226347,0.211136891,0.039443155,0.241299304,1.27,0.126,0.672221,0.123050167,0.667089802,1
P48001,0.404891151,0.236641221,0.071246819,0.134860051,0.98,0.147,0.456005,0.176545,0.645980508,1
P48002,0.427705251,0.250652742,0.026109661,0.060052219,1.2,-0.209,0.136319,0.214961667,0.630436736,1
P48482,0.476282051,0.25,0,0,-0.04,-0.367,0.224221,0.255266667,0.280394468,1
P49107,0.482261209,0.222222222,0,0,-0.33,-0.237,0.483807,0.059233,0.691108693,1
P49200,0.456182796,0.306451613,0.516129032,0,,-0.629,-0.392296,0.550316667,0.512613925,1
P49201,0.440062598,0.309859155,0.464788732,0,-0.8,-0.469,1.46446,0.438316667,0.436085295,1
P49204,0.442536047,0.290076336,0,0.06870229,0.2,-0.409,1.01507,0.462016667,0.357867402,1
P49206,0.402798982,0.27480916,0.496183206,0.427480916,,-0.278,0.132889,0.238033333,0.618942341,1
P49209,0.460996564,0.335051546,0,0,-0.29,-0.397,0.651213,0.285066667,0.371618665,1
P49211,0.420551378,0.330827068,0.315789474,0,,-0.43,-0.0871497,0.32515,0.466815361,1
P49227,0.413030639,0.332225914,0.156146179,0.069767442,-0.02,-0.29,1.14314,0.17726,0.425410397,1
P49688,0.454385965,0.266666667,0.224561404,0.157894737,2.28,-0.387,1.92752,0.2569,0.483139151,1
P49692,0.437354086,0.322957198,0.128404669,0.120622568,-0.04,-0.471,0.367515,0.714883333,0.481044857,1
P49693,0.378044872,0.389423077,0.278846154,0.129807692,-0.28,-0.364,0.778663,0.089741667,0.538739217,1
P50883,0.463319946,0.301204819,0.13253012,0,0.3,-0.56,0.328686,0.519466667,0.406838806,1
P51407,0.480966184,0.295652174,0.956521739,0.373913043,,-0.485,1.6038,0.147468333,0.664889741,1
P51414,0.394596651,0.363013699,0.650684932,0.102739726,-0.1,-0.364,0.388343,0.165238333,0.458515328,1
P51419,0.439588477,0.348148148,0,0.125925926,,-0.545,0.259358,0.295316667,0.376510961,1
P51420,0.402054155,0.428571429,0.991596639,0.151260504,,-0.697,0.324553,0.58235,0.436314153,1
P51424,0.350326797,0.352941176,1,0,,,-0.648828,0.54455,0.589458569,1
P51430,0.409683177,0.353413655,0.164658635,0.13253012,1.04,-0.439,1.11612,0.197628333,0.474273883,1
P53496,0.479870321,0.230769231,0,0,1.09,-0.298,0.287455,0.110426667,0.284682195,1
P54967,0.468400941,0.238095238,0.058201058,0.097883598,0.07,-0.385,0.123398,0.055266333,0.315671541,1
P56761,0.541296821,0.135977337,0,0.031161473,0.25,-0.249,0.00292405,0.3056,0.391038271,1
P56772,0.516439909,0.209183673,0,0,-1.53,-0.312,-0.6001,0.4818,0.347758977,1
P56778,0.528047921,0.147991543,0,0.073995772,0.87,-0.14,0.969592,0.397516667,0.391085675,1
P56798,0.461213048,0.28440367,0,0.064220183,0.14,-0.359,0.342408,0.315683333,0.369190719,1
P56799,0.445052515,0.263681592,0,0,-0.99,-0.387,0.288452,0.174218333,0.369676179,1
P56801,0.462603648,0.276119403,0,0,,-0.337,0.393554,0.155713333,0.385791549,1
P56802,0.456119163,0.246376812,0,0.086956522,,-0.214,0.657927,0.182216667,0.491111423,1
P59223,0.44392936,0.291390728,0,0,1.42,-0.449,-0.148048,0.403816667,0.443595728,1
P59224,0.444518028,0.291390728,0,0,1.33,-0.448,-0.124934,0.3256,0.447102498,1
P59232,0.418188252,0.312101911,0.191082803,0.140127389,0.21,-0.458,0.728594,0.260451667,0.527841366,1
P59259,0.441747573,0.310679612,0.737864078,0.184466019,,-0.506,1.62994,0.19054,0.593679184,1
P61837,0.540753691,0.13986014,0.111888112,0.034965035,-1.19,-0.25,0.407374,0.241265,0.342980937,1
P62126,0.43432701,0.260162602,0.601626016,0,,-0.375,0.514012,0.232216667,0.447570893,1
P82538,0.475410628,0.22173913,0,0.143478261,0.81,-0.281,-0.074359,0.3357,0.522980441,1
P92982,0.438871025,0.21221865,0,0,5.28,0.15,1.88152,0.052892,0.299377212,1
P92990,0.446893859,0.202875399,0,0.065495208,5.35,0.212,2.03934,0.034708,0.300940973,1
P93004,0.550119048,0.132142857,0,0,-0.4,-0.286,0.395939,0.281133333,0.332991059,1
P93014,0.472900623,0.244224422,0,0.452145215,0.55,-0.173,0.679098,0.083102,0.553179976,1
P93022,0.423568156,0.144329897,0,0.234536082,2.95,0.877,0.955363,0.018225767,0.655251215,1
P93046,0.433902162,0.204778157,0,0.126279863,1,-0.154,0.298286,0.229585167,0.314815143,1
P93751,0.355425854,0.237354086,0.241245136,0.13618677,3.34,0.046,0.872722,0.137893667,0.794748763,1
P93755,0.44430478,0.195530726,0.072625698,0.150837989,2.26,0.14,0.5672,0.027463833,0.665603034,1
P94040,0.55667735,0.096153846,0,0.129807692,-0.29,-0.121,-0.0908579,0.04332,0.409098671,1
Q01667,0.491747349,0.182572614,0,0.099585062,0.07,-0.238,0.519027,0.279635,0.544238102,1
Q04088,0.389279732,0.213567839,0.213567839,0.261306533,1.53,0.74,0.488969,0.078540333,0.719201402,1
Q05196,0.456370153,0.203812317,0.032258065,0.093841642,4.16,0.364,0.854786,0.023238417,0.539188711,1
Q07473,0.497701149,0.193103448,0,0.082758621,0.86,-0.375,0.37864,0.173515,0.541494807,1
Q08112,0.460672515,0.296052632,0.006578947,0.072368421,0.17,-0.366,0.224547,0.69095,0.512212033,1
Q08298,0.466666667,0.227040816,0,0.140306122,1.4,-0.175,1.41008,0.203845,0.406153895,1
Q08733,0.542346542,0.136363636,0.108391608,0.034965035,-0.83,-0.24,0.351425,0.23913,0.336488786,1
Q0WLC6,0.471962045,0.235078053,0,0.05785124,1.41,-0.131,0.916158,0.165968333,0.526071923,1
Q0WLR1,0.456565657,0.214285714,0,0.097402597,2.67,-0.011,0.980553,0.196873333,0.603163889,1
Q0WLY0,0.393286734,0.196592398,0.558322412,0.083879423,7.18,0.45,2.16373,0.0542571,0.780580375,1
Q0WN69,0.412401084,0.28,0.101463415,0.058536585,2.06,-0.153,1.03977,0.036829217,0.533812704,1
Q0WNX3,0.44336983,0.26459854,0.131386861,0.105839416,6.29,0.113,1.35758,0.081221333,0.517469508,1
Q0WPK4,0.441502032,0.208070618,0,0.076923077,4.12,0.335,0.834987,0.117233667,0.614982208,1
Q0WPT7,0.472664141,0.21875,0,0.073863636,0.29,-0.248,0.00712226,0.18952,0.409065792,1
Q0WPZ7,0.425713766,0.309328969,0,0.194762684,0.53,-0.275,0.404221,0.024539333,0.522683429,1
Q0WQ57,0.389113356,0.315375982,0.781144781,0.286195286,4.27,-0.068,1.11653,0.0951596,0.732031143,1
Q0WQD5,0.422453704,0.223958333,0,0.039583333,2.69,0.258,0.961652,0.134517333,0.732543829,1
Q0WR25,0.418857343,0.195583596,0.146687697,0.044164038,6.13,0.33,1.57879,0.133763167,0.69497444,1
Q0WRA3,0.417765223,0.299435028,0.299435028,0.062146893,0.07,-0.285,-0.0407406,0.060107667,0.541865914,1
Q0WSY2,0.412989364,0.309572301,0.118126273,0.097759674,1.51,-0.199,0.513718,0.109341667,0.677093494,1
Q0WUV7,0.494590217,0.192419825,0,0,1.17,-0.185,1.05045,0.159891667,0.294800235,1
Q0WUY5,0.416739331,0.171224732,0,0.041617122,3.43,0.153,1.38512,0.177768833,0.819541464,1
Q0WVF7,0.433970276,0.292993631,0.178343949,0.092356688,2.32,-0.059,0.713059,0.0268066,0.518361543,1
Q0WVM7,0.420811052,0.159090909,0,0.225935829,2.93,0.442,1.13334,0.273978833,0.633658801,1
Q0WW84,0.412592593,0.170114943,0.071264368,0.245977011,2.62,0.545,1.4739,0.019040617,0.561621829,1
Q147F4,0.451819505,0.22489083,0.128820961,0.030567686,2.02,0.015,0.190275,0.355706667,0.528592294,1
Q1H583,0.481869849,0.16112532,0,0.020460358,1.21,-0.132,0.269764,0.049406667,0.326035581,1
Q1H5D6,0.463301587,0.297142857,0,0.148571429,0.47,-0.509,-0.141285,0.32,0.507236203,1
Q1JPL5,0.424257703,0.221848739,0.107563025,0.055462185,3.56,0.158,1.18006,0.4256,0.650578091,1
Q1PEF8,0.44220339,0.238983051,0,0.025423729,1.94,-0.23,1.25262,0.071735,0.25360206,1
Q208N7,0.461832359,0.207017544,0,0.080701754,-0.08,-0.127,-0.106034,0.3153,0.67357445,1
Q24JN5,0.457350134,0.243986254,0,0.06185567,-0.25,-0.292,0.683116,0.1241385,0.374700148,1
Q2V3E2,0.496084656,0.238095238,0,0,,-0.412,-0.237354,0.695233333,0.375236781,1
Q38820,0.488061466,0.180851064,0,0.218085106,0.93,-0.256,1.2051,0.142573333,0.538916763,1
Q38942,0.449028972,0.180515759,0.065902579,0,0.94,-0.208,0.271381,0.09827,0.290924431,1
Q38960,0.456037251,0.242774566,0,0,-0.3,-0.338,-0.24531,0.236083333,0.296427094,1
Q39096,0.410497614,0.251533742,0.337423313,0.110429448,1.17,-0.222,0.643095,0.278878333,0.759290747,1
Q39099,0.454954955,0.209459459,0,0,0.02,-0.226,0.2285,0.150616667,0.319575347,1
Q39117,0.376908213,0.307826087,0.36,0.212173913,1.48,0,0.961358,0.104421,0.677392169,1
Q39196,0.541966705,0.135888502,0.114982578,0,-0.84,-0.248,0.304183,0.221773333,0.343406285,1
Q39211,0.473632881,0.304075235,0,0,0.13,-0.567,-0.182778,0.105646667,0.371519929,1
Q3E902,0.435501355,0.231707317,1,0,,-0.339,-0.0528452,0.189796667,0.478915264,1
Q3EBL9,0.412283384,0.279816514,0.220183486,0.059633028,1.05,-0.109,-0.304019,0.617666667,0.584523085,1
Q3MK94,0.422300104,0.219626168,0,0.035046729,4.56,0.105,1.50896,0.130910667,0.588586667,1
Q41188,0.412260536,0.201970443,0.926108374,0.45320197,9.07,0.196,6.98496,0.005922412,0.664307713,1
Q42059,0.468243728,0.174193548,0,0.048387097,1.84,-0.089,1.03916,0.128208333,0.285510215,1
Q42064,0.449569337,0.240310078,0.003875969,0,1.81,-0.219,1.58956,0.457866667,0.390879239,1
Q42351,0.412685185,0.308333333,0.808333333,0.183333333,,-0.319,0.423546,0.573366667,0.535461987,1
Q42384,0.449497028,0.21399177,0.102880658,0.032921811,0.97,-0.232,0.41051,0.23651,0.449054316,1
Q42545,0.49530408,0.184757506,0.060046189,0.233256351,0.44,-0.118,0.83368,0.2341,0.421716258,1
Q42547,0.446409214,0.239837398,0,0,0.56,-0.202,0.575515,0.305316667,0.319392449,1
Q43291,0.423780488,0.298780488,0,0,1.82,-0.394,1.01651,0.519883333,0.548293824,1
Q43292,0.383625731,0.305263158,1,0,,-0.395,0.459157,0.352733333,0.616148747,1
Q43349,0.44574399,0.216374269,0.128654971,0.251461988,9.28,0.201,2.27373,0.030008267,0.625047947,1
Q4V3C1,0.413061917,0.139312977,0.122137405,0.20610687,2.86,0.708,0.532193,0.12736675,0.746782366,1
Q501B0,0.427116402,0.12202381,0.145833333,0.366071429,5.34,0.383,0.47613,0.175028833,0.753378657,1
Q501B2,0.396332518,0.200488998,0.457212714,0.183374083,4.02,0.199,1.38386,0.1510395,0.822269765,1
Q56Y39,0.376221358,0.326848249,0.354085603,0.233463035,3.99,-0.008,1.9953,0.2906055,0.757162599,1
Q56Y42,0.484200913,0.178082192,0,0.090410959,-0.04,-0.191,0.468844,0.177983333,0.316434904,1
Q56YR0,0.396916695,0.234106963,0.282542886,0.126135217,5.19,0.186,1.55298,0.073245,0.825466874,1
Q56YW9,0.453234568,0.224444444,0.088888889,0.075555556,0.66,-0.17,0.514436,0.065795,0.261822692,1
Q56ZN6,0.568980327,0.150872818,0,0.088528678,0.28,-0.222,0.412111,0.682433333,0.23891157,1
Q570B4,0.477878788,0.234545455,0,0.058181818,0.69,-0.16,0.524695,0.179456667,0.363356814,1
Q5EAI9,0.416891588,0.180161943,0,0.068825911,3.06,0.133,0.685191,0.111288663,0.800515911,1
Q5W7F2,0.440897488,0.252720677,0,0.049576784,1.12,-0.086,1.01264,0.221213333,0.471245658,1
Q5XET5,0.447771255,0.181996086,0.1037182,0.023483366,1.39,0.383,0.492596,0.150992333,0.455604866,1
Q5XVC7,0.425117975,0.308880309,0,0.054054054,3.34,-0.29,0.682496,0.1344575,0.738157711,1
Q66GR6,0.472761194,0.220149254,0,0,-0.15,-0.343,0.662599,0.194558333,0.579181757,1
Q67YI9,0.408454376,0.183240223,0.208938547,0.281564246,9.01,0.653,2.00807,0.286188333,0.774333957,1
Q67YS0,0.476326531,0.110204082,0,0,3.37,0.164,0.638782,0.217288333,0.714650849,1
Q67ZB3,0.440123457,0.261648746,0.064516129,0.086021505,5.49,0.136,0.25271,0.08257775,0.529999852,1
Q680H3,0.459674797,0.256910569,0,0,2.05,0.175,0.715934,0.111746333,0.393667167,1
Q681K2,0.502917443,0.173184358,0,0,-0.17,-0.195,-0.491485,0.090676667,0.434925519,1
Q6AWV7,0.390253411,0.219298246,0.956140351,0.096491228,,0.015,0.103158,0.379333333,0.752311101,1
Q6EVK6,0.410153519,0.255357957,0.12995896,0.118559052,3.71,0.572,1.44337,0.093578667,0.579553425,1
Q6ICX4,0.469727366,0.18287037,0,0,0.97,-0.006,0.476473,0.076429833,0.359857027,1
Q6IDC0,0.410654099,0.347043702,0.064267352,0.105398458,-0.12,-0.275,0.173973,0.403313333,0.529969267,1
Q6NMH5,0.431298246,0.164210526,0.202105263,0.164210526,5.62,0.222,2.59063,0.296801167,0.738197468,1
Q6NPF4,0.478234399,0.214611872,0,0,-1.01,-0.319,-0.0890773,0.914066667,0.337036549,1
Q6NPM5,0.520643275,0.126315789,0,0,0.92,-0.201,-0.4143,0.209408333,0.419539984,1
Q6NPN3,0.435985663,0.146236559,0.16344086,0.176344086,2.83,0.238,0.859311,0.122056333,0.704325743,1
Q6NQ54,0.439806763,0.382608696,0.886956522,0,,-0.748,-0.277981,0.32992,0.508995251,1
Q6NQ63,0.4062249,0.248493976,0.111445783,0.111445783,2.87,0.203,1.30466,0.209851417,0.691769987,1
Q6NQ72,0.414621914,0.263888889,0.163194444,0.260416667,5.81,0.088,3.3696,0.168657167,0.695066778,1
Q6NQH9,0.421206349,0.2,0.205714286,0.154285714,-0.55,0.126,-0.0441221,0.088705833,0.712811723,1
Q7XYY2,0.449587985,0.090909091,0.0215311,0.215311005,6.17,0.944,0.738461,0.260537333,0.625384315,1
Q7XZU3,0.44412768,0.25,0.031798246,0.026315789,0.84,-0.088,0.937247,0.20218,0.454169845,1
Q84J78,0.460420122,0.258706468,0,0,-0.43,-0.256,0.732482,0.060380667,0.593788678,1
Q84JH2,0.437239204,0.242358079,0,0.109170306,5.47,0.097,1.71431,0.134166167,0.629031782,1
Q84JZ6,0.430601093,0.245901639,0.155737705,0.200819672,1.25,-0.201,-0.201073,0.3228,0.629393877,1
Q84K90,0.456907478,0.292775665,0,0,-1.03,-0.374,-0.0794067,0.108766667,0.601487528,1
Q84LG2,0.402342188,0.200514139,0.511568123,0.233933162,4.49,0.166,1.61434,0.202998,0.819179129,1
Q84M92,0.46031746,0.263038549,0,0.040816327,0.07,-0.364,0.390565,0.496983333,0.332717992,1
Q84TD8,0.406685237,0.197771588,0.119777159,0,3.64,0.213,0.926891,0.173610333,0.728799781,1
Q84TI6,0.450047281,0.191489362,0.061702128,0.089361702,2.01,0.343,0.582931,0.271948333,0.453345727,1
Q84VQ1,0.445033373,0.187279152,0.208480565,0.215547703,2.48,0.045,0.389274,0.429933333,0.637374734,1
Q84VW5,0.482119205,0.231788079,0.046357616,0.145695364,0.92,-0.287,-0.274093,0.389116667,0.645066572,1
Q84W56,0.456884986,0.268935236,0.109769484,0.072447859,1.01,-0.26,0.808475,0.170091,0.445628167,1
Q84W89,0.446252414,0.221169036,0.194312796,0.178515008,11.08,0.207,2.41209,0.087588,0.467663931,1
Q84W91,0.456813865,0.143162393,0.017094017,0.10042735,2.32,0.006,0.631513,0.344813333,0.687993356,1
Q84WI0,0.381993852,0.205533597,0.264822134,0.09486166,3.11,0.159,1.16176,0.318608333,0.794290084,1
Q84WW4,0.421908497,0.157647059,0.068235294,0.376470588,4.15,0.053,1.43162,0.062366303,0.805364276,1
Q84WZ8,0.439404353,0.250859107,0,0.103092784,-0.01,-0.255,0.334289,0.584233333,0.593904053,1
Q84XF3,0.467249545,0.270491803,0,0.019672131,0.49,-0.315,0.590788,0.195391667,0.317435914,1
Q8GS71,0.422404724,0.286956522,0,0.055072464,1.07,-0.16,0.995973,0.151651167,0.49823388,1
Q8GUM2,0.467236885,0.25659824,0.07771261,0.054252199,1.37,-0.29,1.24435,0.1051435,0.358234457,1
Q8GW25,0.436608863,0.23699422,0.104046243,0.075144509,0.78,-0.124,0.0064035,0.1911015,0.630379701,1
Q8GW47,0.411547411,0.303664921,0.109947644,0.031413613,1.31,-0.186,0.441254,0.073927167,0.613898617,1
Q8GWR3,0.439858315,0.258389262,0.110738255,0.053691275,0.97,-0.255,0.284809,0.263421667,0.613238514,1
Q8GXS3,0.463666667,0.215,0,0,-0.07,-0.413,-0.163632,0.468066667,0.334787869,1
Q8GXT3,0.422124327,0.154185022,0,0.147577093,3.76,0.287,0.652651,0.113353083,0.835724405,1
Q8GXX7,0.42490904,0.188916877,0.080604534,0.027707809,3.18,0.178,0.705398,0.275288,0.648757313,1
Q8GY67,0.453653898,0.168704156,0,0.095354523,1.3,-0.16,0.978413,0.158895,0.325672788,1
Q8GYC9,0.413937908,0.254411765,0.005882353,0.025,2.78,-0.131,0.985127,0.382078333,0.826160836,1
Q8GYF7,0.434689066,0.198938992,0.183023873,0.222811671,2.41,0.564,0.022739,0.2891,0.652917769,1
Q8GYL5,0.410699588,0.296296296,0.981481481,0.305555556,,-0.455,0.229121,0.52975,0.591818791,1
Q8GYP3,0.367630058,0.424855491,0.355491329,0.147398844,0.06,-0.571,0.522572,0.56465,0.62323429,1
Q8GYR4,0.436631331,0.22614841,0.081272085,0.084805654,2.26,-0.078,0.836915,0.277715,0.601489289,1
Q8GYT5,0.410452962,0.254355401,0,0.114982578,0.88,-0.266,0.892668,0.091388667,0.540230554,1
Q8GZ26,0.454623155,0.193473193,0,0.016317016,2.67,0.169,0.694992,0.134895,0.544389941,1
Q8GZ43,0.383256173,0.1875,0.267361111,0.138888889,4.44,0.199,1.71522,0.091060183,0.746694052,1
Q8H0W2,0.454329682,0.255868545,0.091549296,0.028169014,-0.25,-0.275,0.870991,0.319191667,0.29288655,1
Q8H0Y1,0.469848722,0.220657277,0,0,0.12,-0.278,0.201906,0.047053333,0.407883598,1
Q8H102,0.407612032,0.198895028,0.135359116,0.140883978,3.43,0.143,1.8314,0.1591385,0.823004247,1
Q8H136,0.439705618,0.235864297,0.11631664,0.17447496,5.97,-0.026,1.12625,0.148037167,0.457596389,1
Q8H1F0,0.396912452,0.237659963,0.166361974,0.13345521,3.3,0.144,0.927038,0.07348575,0.784137316,1
Q8H1F3,0.375346629,0.254700855,0.957264957,0.2,3.61,0.095,2.0228,0.234566667,0.874537246,1
Q8L3X8,0.337489398,0.351145038,0.950381679,0.503816794,3.34,-0.039,2.01059,0.221010667,0.70174389,1
Q8L466,0.480496454,0.255319149,0,0,0.37,-0.394,0.53533,0.188258333,0.457378429,1
Q8L4Y5,0.481052954,0.223140496,0,0,-0.34,-0.31,0.3066,0.140506667,0.306961332,1
Q8L5V0,0.433138402,0.245614035,0,0,,-0.398,-1.35813,0.184656667,0.472573673,1
Q8L5X9,0.439305103,0.2247557,0.16286645,0.068403909,2.1,0.01,0.370995,0.416066667,0.770663532,1
Q8L6Y3,0.494510024,0.205733558,0,0,0.5,-0.24,0.423203,0.581466667,0.402790589,1
Q8L719,0.424961948,0.226027397,0.160958904,0.318493151,8.98,0.202,3.32861,0.111224167,0.685059011,1
Q8L793,0.418057922,0.243611584,0.057921635,0.109028961,3.1,0.264,0.812183,0.686043333,0.767089346,1
Q8L7F7,0.482543978,0.096075778,0.618403248,0.618403248,5.67,0.121,0.463944,0.693503333,0.799231192,1
Q8L7S8,0.458853238,0.255347594,0.090909091,0.10026738,10.48,-0.074,1.23998,0.062712333,0.473605472,1
Q8L7T4,0.404533543,0.192216981,0.060141509,0.129716981,3.25,0.292,1.62123,0.214914167,0.832660125,1
Q8L844,0.471289766,0.232722144,0,0.08180536,-0.61,-0.125,0.254964,0.153836333,0.377222356,1
Q8L8Y0,0.451956182,0.267605634,0.137323944,0.161971831,1.97,-0.372,1.8896,0.165833333,0.471822235,1
Q8L970,0.443495077,0.25,0,0,0.01,-0.358,0.43369,0.033123817,0.399520003,1
Q8L999,0.406335283,0.242690058,0,0.043859649,0.57,-0.16,0.327461,0.0633455,0.687111351,1
Q8L9Y0,0.459501997,0.200845666,0,0.038054968,0.61,-0.136,0.750745,0.102256667,0.320684566,1
Q8LA13,0.445261438,0.227124183,0.156862745,0.187908497,8.79,0.226,1.99742,0.050938167,0.446774959,1
Q8LAK5,0.471085859,0.295454545,0.375,0,,-0.602,-0.665719,0.40005,0.464437192,1
Q8LAN3,0.467412379,0.251677852,0,0.077181208,0.98,-0.434,0.354578,0.074391667,0.376445816,1
Q8LBI1,0.416906608,0.325581395,0.15282392,0.069767442,-0.06,-0.29,1.11445,0.252586667,0.423747783,1
Q8LC83,0.402840434,0.37593985,0.526315789,0.082706767,,-0.51,0.927985,0.507716667,0.471333842,1
Q8LCL3,0.440164609,0.355555556,0,0,,-0.575,0.226818,0.1992,0.377458642,1
